test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
AT1G31340,AT1G31340,RUB1,1:11217844-11219458,control,hy5,OK,27.254,36.899,0.43711,1.20035,0.2327,0.398065,no
AT1G31350,AT1G31350,KUF1,1:11221334-11222786,control,hy5,NOTEST,4.65952,4.24104,-0.135765,0,1,1,no
AT1G31355,AT1G31355,AT1G31355,1:11228987-11229990,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31358,AT1G31358,MIR404,1:11230462-11230612,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31360,AT1G31360,ATRECQ2,1:11232332-11237530,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31370,AT1G31370,AT1G31370,1:11238297-11239363,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31380,AT1G31380,AT1G31380,1:11240450-11241099,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31390,AT1G31390,AT1G31390,1:11243190-11244392,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31400,AT1G31400,AT1G31400,1:11245224-11246481,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31410,AT1G31410,AT1G31410,1:11246913-11249359,control,hy5,NOTEST,1.79907,2.33678,0.377274,0,1,1,no
AT1G31420,AT1G31420,FEI1,1:11249599-11253915,control,hy5,OK,13.5519,9.18035,-0.561875,-1.12985,0.0259,0.105685,no
AT1G31430,AT1G31430,AT1G31430,1:11253935-11255737,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31440,AT1G31440,AT1G31440,1:11255835-11258715,control,hy5,OK,0.956029,5.53664,2.53388,1.8016,0.11865,0.267739,no
AT1G31450,AT1G31450,AT1G31450,1:11259871-11261209,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31490,AT1G31490,AT1G31490,1:11265879-11273294,control,hy5,NOTEST,0,0.437432,inf,0,1,1,no
AT1G31500,"AT1G31500,CUFF",AT1G31500,1:11273604-11276577,control,hy5,NOTEST,1.35409,1.64845,0.283787,0,1,1,no
AT1G31510,AT1G31510,AT1G31510,1:11277416-11278462,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31520,AT1G31520,AT1G31520,1:11278982-11279639,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31530,AT1G31530,AT1G31530,1:11281187-11282468,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31540,AT1G31540,AT1G31540,1:11288451-11293753,control,hy5,NOTEST,0.615316,1.94445,1.65996,0,1,1,no
AT1G31550,AT1G31550,AT1G31550,1:11295524-11297379,control,hy5,NOTEST,0.960197,0,#NAME?,0,1,1,no
AT1G31570,AT1G31570,AT1G31570,1:11302781-11309164,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31580,AT1G31580,CXC750,1:11311168-11311989,control,hy5,OK,221.6,408.664,0.882955,8.7378,5.00E-05,0.000721121,yes
AT1G31600,"AT1G31600,CUFF",AT1G31600,1:11312960-11316473,control,hy5,NOTEST,0.327782,1.33864,2.02996,0,1,1,no
AT1G31620,AT1G31620,AT1G31620,1:11316940-11317894,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31630,AT1G31630,AGL86,1:11318527-11319547,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31640,AT1G31640,AGL92,1:11322691-11324176,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31650,AT1G31650,ATROPGEF14,1:11326300-11330738,control,hy5,NOTEST,2.03991,1.47636,-0.466461,0,1,1,no
AT1G31660,AT1G31660,AT1G31660,1:11330955-11333540,control,hy5,NOTEST,2.75442,3.95195,0.520818,0,1,1,no
AT1G31670,AT1G31670,AT1G31670,1:11337557-11341889,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31690,AT1G31690,AT1G31690,1:11343979-11347767,control,hy5,NOTEST,2.5461,2.06695,-0.300791,0,1,1,no
AT1G31710,AT1G31710,AT1G31710,1:11349839-11355486,control,hy5,OK,5.99785,5.93318,-0.0156385,-0.0303755,0.937,0.950264,no
AT1G31720,AT1G31720,AT1G31720,1:11356101-11357081,control,hy5,NOTEST,0,2.02963,inf,0,1,1,no
AT1G31730,AT1G31730,AT1G31730,1:11359641-11364288,control,hy5,OK,3.79495,9.10674,1.26285,2.71765,0.00295,0.0227855,yes
AT1G31740,AT1G31740,BGAL15,1:11365284-11369908,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31750,AT1G31750,AT1G31750,1:11370658-11372077,control,hy5,NOTEST,1.76826,1.80737,0.0315664,0,1,1,no
AT1G31760,AT1G31760,AT1G31760,1:11372424-11373483,control,hy5,NOTEST,4.10902,1.40513,-1.54809,0,1,1,no
AT1G31770,AT1G31770,ABCG14,1:11374892-11377794,control,hy5,NOTEST,0.589713,1.98838,1.75351,0,1,1,no
AT1G31772,AT1G31772,AT1G31772,1:11378939-11379414,control,hy5,NOTEST,11.638,0,#NAME?,0,1,1,no
AT1G31780,AT1G31780,AT1G31780,1:11391226-11396018,control,hy5,NOTEST,1.64202,3.00184,0.870377,0,1,1,no
AT1G31790,AT1G31790,AT1G31790,1:11391226-11396018,control,hy5,NOTEST,0,1.12729,inf,0,1,1,no
AT1G31800,AT1G31800,CYP97A3,1:11396401-11406259,control,hy5,OK,5.76651,11.7971,1.03266,2.18404,0.031,0.118301,no
AT1G31810,AT1G31810,AFH14,1:11396401-11406259,control,hy5,NOTEST,1.33838,1.12119,-0.255462,0,1,1,no
AT1G31812,AT1G31812,ACBP6,1:11410874-11412204,control,hy5,OK,588.045,243.122,-1.27425,-11.2333,5.00E-05,0.000721121,yes
AT1G31814,AT1G31814,FRL2,1:11412607-11414502,control,hy5,NOTEST,0.845337,0.317298,-1.41369,0,1,1,no
AT1G31830,AT1G31830,AT1G31830,1:11418624-11420837,control,hy5,OK,5.57979,0.323164,-4.10987,-1.04179,0.2414,0.406709,no
AT1G31835,AT1G31835,AT1G31835,1:11423058-11423684,control,hy5,OK,73.4773,50.3225,-0.546094,-2.38481,0.1447,0.296991,no
AT1G31840,AT1G31840,AT1G31840,1:11423905-11426714,control,hy5,NOTEST,0.288825,0,#NAME?,0,1,1,no
AT1G31850,AT1G31850,AT1G31850,1:11430221-11433699,control,hy5,OK,10.6565,8.57528,-0.313475,-0.630575,0.3308,0.484783,no
AT1G31860,AT1G31860,AT-IE,1:11434107-11436607,control,hy5,OK,5.80917,9.26009,0.672695,0.910044,0.38435,0.536116,no
AT1G31870,AT1G31870,AT1G31870,1:11436718-11440109,control,hy5,NOTEST,0.969572,0.943047,-0.0400194,0,1,1,no
AT1G31875,AT1G31875,AT1G31875,1:11442912-11443044,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31880,AT1G31880,NLM9,1:11445489-11450189,control,hy5,NOTEST,0,0.281328,inf,0,1,1,no
AT1G31885,AT1G31885,NIP3,1:11450459-11451985,control,hy5,NOTEST,1.45632,0.69809,-1.06084,0,1,1,no
AT1G31900,AT1G31900,AT1G31900,1:11457125-11461825,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31910,AT1G31910,AT1G31910,1:11457125-11461825,control,hy5,OK,8.60595,15.5234,0.851035,1.9316,0.00725,0.0455644,yes
AT1G31920,AT1G31920,AT1G31920,1:11461854-11463848,control,hy5,NOTEST,0.931553,2.84603,1.61124,0,1,1,no
AT1G31930,AT1G31930,XLG3,1:11464984-11469185,control,hy5,NOTEST,0.988316,3.00376,1.60373,0,1,1,no
AT1G31935,AT1G31935,AT1G31935,1:11469481-11470010,control,hy5,NOTEST,6.22326,3.95596,-0.653641,0,1,1,no
AT1G31940,AT1G31940,AT1G31940,1:11470055-11471340,control,hy5,OK,2.5666,6.49183,1.33876,1.13077,0.28075,0.436756,no
AT1G31950,AT1G31950,AT1G31950,1:11475806-11478194,control,hy5,NOTEST,0,0.866565,inf,0,1,1,no
AT1G31960,AT1G31960,AT1G31960,1:11479132-11479654,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31970,AT1G31970,STRS1,1:11479865-11482890,control,hy5,OK,3.97358,9.30796,1.22803,1.81706,0.04135,0.141527,no
AT1G31983,AT1G31983,AT1G31983,1:11501673-11503237,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31990,AT1G31990,AT1G31990,1:11488015-11489287,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G31993,AT1G31993,AT1G31993,1:11503575-11507662,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32000,AT1G32000,AT1G32000,1:11508284-11508909,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32010,AT1G32010,AT1G32010,1:11509340-11512040,control,hy5,NOTEST,0,0.474398,inf,0,1,1,no
AT1G32020,AT1G32020,AT1G32020,1:11512551-11513067,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32030,AT1G32030,AT1G32030,1:11514593-11515595,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32040,AT1G32040,AT1G32040,1:11518417-11520070,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32045,AT1G32045,AT1G32045,1:11520688-11520876,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32049,AT1G32049,AT1G32049,1:11527727-11528207,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32050,AT1G32050,AT1G32050,1:11528444-11531281,control,hy5,OK,23.8023,20.7375,-0.198863,-0.591325,0.5478,0.678665,no
AT1G32060,AT1G32060,PRK,1:11532532-11534639,control,hy5,OK,189.677,221.61,0.224472,2.05256,0.01305,0.0677191,no
AT1G32070,"AT1G32070,CUFF",NSI,1:11534681-11536338,control,hy5,OK,32.7031,18.6867,-0.807418,-1.42926,0.05715,0.170858,no
AT1G32080,AT1G32080,AT1G32080,1:11537341-11539800,control,hy5,OK,60.6818,70.5053,0.216469,1.36229,0.1961,0.358788,no
AT1G32090,AT1G32090,AT1G32090,1:11540024-11544131,control,hy5,NOTEST,2.27636,4.25459,0.902288,0,1,1,no
AT1G32100,AT1G32100,ATPRR1,1:11546337-11547994,control,hy5,NOTEST,3.45686,4.25492,0.299668,0,1,1,no
AT1G32110,AT1G32110,AT1G32110,1:11552176-11552310,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32120,AT1G32120,AT1G32120,1:11552925-11558777,control,hy5,NOTEST,0,1.47504,inf,0,1,1,no
AT1G32130,AT1G32130,IWS1,1:11558860-11561920,control,hy5,OK,6.053,11.8029,0.963423,1.56655,0.0295,0.114616,no
AT1G32140,AT1G32140,AT1G32140,1:11562741-11564833,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32150,AT1G32150,bZIP68,1:11565517-11568531,control,hy5,NOTEST,0.965745,0.861536,-0.164732,0,1,1,no
AT1G32160,AT1G32160,AT1G32160,1:11568664-11570387,control,hy5,OK,13.2854,16.2725,0.292587,0.70478,0.4294,0.57563,no
AT1G32170,AT1G32170,XTH30,1:11575319-11577927,control,hy5,OK,6.38865,8.35693,0.387461,0.636064,0.51215,0.647639,no
AT1G32172,AT1G32172,AT1G32172,1:11578505-11580547,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32180,AT1G32180,ATCSLD6,1:11586515-11589651,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32190,AT1G32190,AT1G32190,1:11592954-11595982,control,hy5,NOTEST,0.840936,1.55267,0.884679,0,1,1,no
AT1G32200,AT1G32200,ACT1,1:11601780-11605060,control,hy5,OK,7.54719,12.6094,0.740485,1.06211,0.1088,0.255363,no
AT1G32210,AT1G32210,ATDAD1,1:11605856-11607768,control,hy5,OK,115.394,27.654,-2.061,-6.86656,5.00E-05,0.000721121,yes
AT1G32220,AT1G32220,AT1G32220,1:11607853-11609733,control,hy5,OK,11.3197,10.7622,-0.0728636,-0.134863,0.8461,0.901035,no
AT1G32225,AT1G32225,AT1G32225,1:11610113-11610625,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32230,AT1G32230,RCD1,1:11612117-11616218,control,hy5,OK,15.248,20.7218,0.442536,1.26955,0.0502,0.158701,no
AT1G32240,AT1G32240,KAN2,1:11625699-11630626,control,hy5,NOTEST,1.53103,2.42956,0.666188,0,1,1,no
AT1G32250,AT1G32250,AT1G32250,1:11639842-11640343,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32260,AT1G32260,AT1G32260,1:11640580-11641871,control,hy5,NOTEST,0.709417,3.5855,2.33747,0,1,1,no
AT1G32270,AT1G32270,ATSYP24,1:11642592-11644962,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32280,AT1G32280,AT1G32280,1:11646219-11646816,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32290,AT1G32290,AT1G32290,1:11650221-11650567,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32300,AT1G32300,AT1G32300,1:11651341-11653365,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32310,AT1G32310,AT1G32310,1:11653563-11654794,control,hy5,OK,13.13,7.20293,-0.86621,-1.13569,0.33895,0.493013,no
AT1G32320,AT1G32320,ATMKK10,1:11655155-11656073,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32330,AT1G32330,ATHSFA1D,1:11656985-11660376,control,hy5,NOTEST,0.26449,0.66729,1.3351,0,1,1,no
AT1G32337,AT1G32337,AT1G32337,1:11661814-11662122,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32340,AT1G32340,NHL8,1:11663069-11666058,control,hy5,NOTEST,0.881118,1.10596,0.327886,0,1,1,no
AT1G32350,AT1G32350,AOX1D,1:11666976-11668690,control,hy5,NOTEST,1.04822,0,#NAME?,0,1,1,no
AT1G32360,AT1G32360,AT1G32360,1:11672930-11675339,control,hy5,OK,5.96617,6.50308,0.124318,0.201539,0.80285,0.871395,no
AT1G32361,AT1G32361,ATL1F,1:11675530-11676748,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32370,AT1G32370,TTM1,1:11676960-11678449,control,hy5,OK,4.49909,8.91644,0.986836,0.396865,0.31975,0.474987,no
AT1G32375,AT1G32375,AT1G32375,1:11679229-11680679,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32380,AT1G32380,PRS2,1:11681751-11684478,control,hy5,NOTEST,2.11758,3.60995,0.769565,0,1,1,no
AT1G32385,AT1G32385,AT1G32385,1:11685059-11685144,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32390,AT1G32390,AT1G32390,1:11688128-11688707,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32400,AT1G32400,TOM2A,1:11689105-11691531,control,hy5,OK,10.5958,8.48953,-0.319729,-0.444823,0.4529,0.596616,no
AT1G32420,AT1G32420,AT1G32420,1:11701994-11702903,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32430,AT1G32430,AT1G32430,1:11704931-11706325,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32440,AT1G32440,PKp3,1:11712161-11715112,control,hy5,OK,8.26337,6.80548,-0.280034,-0.628212,0.6013,0.722476,no
AT1G32450,AT1G32450,NRT1.5,1:11715149-11719970,control,hy5,OK,6.07584,13.5753,1.15983,2.53402,0.0064,0.0413086,yes
AT1G32460,AT1G32460,AT1G32460,1:11738117-11740361,control,hy5,OK,16.4402,2.40638,-2.77229,-2.00579,0.0297,0.115019,no
AT1G32470,AT1G32470,AT1G32470,1:11738117-11740361,control,hy5,OK,90.8296,73.6166,-0.303131,-0.983871,0.12505,0.273977,no
AT1G32480,AT1G32480,IDH-IV,1:11741082-11741990,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32505,AT1G32505,AT1G32505,1:11753253-11754123,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32510,AT1G32510,ANAC011,1:11756999-11758118,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32520,AT1G32520,AT1G32520,1:11758210-11759280,control,hy5,NOTEST,4.93648,6.09537,0.30423,0,1,1,no
AT1G32530,AT1G32530,AT1G32530,1:11759458-11762607,control,hy5,OK,0.982724,6.14012,2.64341,2.10559,0.03515,0.128397,no
AT1G32540,AT1G32540,LOL1,1:11767503-11769898,control,hy5,OK,7.49584,0,#NAME?,nan,5.00E-05,0.000721121,yes
AT1G32550,AT1G32550,FdC1,1:11771765-11774187,control,hy5,OK,10.7052,16.3495,0.610926,0.643725,0.2793,0.435469,no
AT1G32560,AT1G32560,AT1G32560,1:11774483-11775279,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32570,AT1G32570,AT1G32570,1:11776764-11777557,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32580,AT1G32580,AT1G32580,1:11784056-11785637,control,hy5,OK,10.3428,12.8069,0.308295,0.498188,0.5905,0.713187,no
AT1G32582,AT1G32582,MIR400,1:11785805-11788286,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32583,AT1G32583,AT1G32583,1:11785805-11788286,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32585,AT1G32585,AT1G32585,1:11788514-11789177,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32590,AT1G32590,AT1G32590,1:11789767-11793772,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32600,AT1G32600,AT1G32600,1:11794801-11797141,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32610,AT1G32610,AT1G32610,1:11794801-11797141,control,hy5,NOTEST,0.896665,0,#NAME?,0,1,1,no
AT1G32620,AT1G32620,AT1G32620,1:11797247-11797285,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32630,AT1G32630,AT1G32630,1:11797334-11798602,control,hy5,NOTEST,0,2.31483,inf,0,1,1,no
AT1G32640,AT1G32640,RD22BP1,1:11798809-11800988,control,hy5,OK,4.12929,8.74572,1.08268,1.82012,0.0465,0.151116,no
AT1G32650,AT1G32650,AT1G32650,1:11810556-11810631,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32660,AT1G32660,AT1G32660,1:11811039-11812380,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32670,AT1G32670,AT1G32670,1:11815663-11815976,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32680,AT1G32680,AT1G32680,1:11818033-11818279,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32690,AT1G32690,AT1G32690,1:11820907-11821710,control,hy5,NOTEST,1.25391,0.894686,-0.486978,0,1,1,no
AT1G32700,AT1G32700,AT1G32700,1:11827432-11829759,control,hy5,OK,9.44443,18.6136,0.978824,1.36519,0.05285,0.16398,no
AT1G32710,AT1G32710,AT1G32710,1:11833112-11833706,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32713,AT1G32713,MIR829A,1:11834067-11834180,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32720,AT1G32720,AT1G32720,1:11834901-11836631,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32730,AT1G32730,AT1G32730,1:11840909-11843257,control,hy5,NOTEST,0,0.42983,inf,0,1,1,no
AT1G32740,AT1G32740,AT1G32740,1:11844876-11856765,control,hy5,NOTEST,0.890895,1.13378,0.347818,0,1,1,no
AT1G32750,AT1G32750,HAF01,1:11844876-11856765,control,hy5,NOTEST,0.441018,2.144,2.2814,0,1,1,no
AT1G32760,AT1G32760,AT1G32760,1:11858210-11859292,control,hy5,NOTEST,1.80867,0.775838,-1.2211,0,1,1,no
AT1G32763,AT1G32763,AT1G32763,1:11860485-11860891,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32770,AT1G32770,NST3,1:11865342-11866950,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32780,AT1G32780,AT1G32780,1:11869824-11872926,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32790,"AT1G32790,CUFF",CID11,1:11874703-11877387,control,hy5,OK,21.0757,13.7317,-0.618075,-1.26062,0.07985,0.213197,no
AT1G32810,AT1G32810,AT1G32810,1:11881809-11885843,control,hy5,NOTEST,0.793215,3.57901,2.17378,0,1,1,no
AT1G32820,AT1G32820,AT1G32820,1:11888388-11890377,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32830,AT1G32830,AT1G32830,1:11891180-11894820,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32840,AT1G32840,AT1G32840,1:11896545-11899695,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32850,AT1G32850,UBP11,1:11902628-11906900,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32860,AT1G32860,AT1G32860,1:11907108-11908928,control,hy5,NOTEST,3.66735,4.14213,0.175632,0,1,1,no
AT1G32870,AT1G32870,ANAC013,1:11911678-11914735,control,hy5,NOTEST,0.282286,1.58493,2.48919,0,1,1,no
AT1G32880,AT1G32880,AT1G32880,1:11911678-11914735,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32890,AT1G32890,AT1G32890,1:11914966-11919845,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32900,AT1G32900,AT1G32900,1:11920389-11923766,control,hy5,OK,4.02741,9.31465,1.20965,2.02187,0.0311,0.118412,no
AT1G32910,AT1G32910,AT1G32910,1:11925425-11926908,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32920,AT1G32920,AT1G32920,1:11928806-11929302,control,hy5,OK,58.9536,17.3543,-1.76429,-3.75031,0.02735,0.109465,no
AT1G32928,AT1G32928,AT1G32928,1:11931202-11931801,control,hy5,OK,22.2205,7.91011,-1.49012,-2.08021,0.1637,0.321067,no
AT1G32930,AT1G32930,AT1G32930,1:11931841-11934759,control,hy5,NOTEST,0.318907,1.52198,2.25474,0,1,1,no
AT1G32940,AT1G32940,ATSBT3.5,1:11937595-11940978,control,hy5,NOTEST,0,0.950531,inf,0,1,1,no
AT1G32950,AT1G32950,AT1G32950,1:11941437-11944760,control,hy5,NOTEST,0.209113,0,#NAME?,0,1,1,no
AT1G32960,AT1G32960,SBT3.3,1:11945306-11948650,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32970,AT1G32970,AT1G32970,1:11948720-11951982,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32975,AT1G32975,AT1G32975,1:11953088-11953899,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32980,AT1G32980,AT1G32980,1:11954277-11955362,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G32990,AT1G32990,PRPL11,1:11955784-11957284,control,hy5,OK,107.058,68.9821,-0.634095,-3.19354,0.0052,0.0352496,yes
AT1G32992,AT1G32992,MIR856A,1:11957459-11957730,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33000,AT1G33000,AT1G33000,1:11957967-11958162,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33010,AT1G33010,AT1G33010,1:11959286-11960591,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33020,AT1G33020,AT1G33020,1:11962745-11966276,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33030,AT1G33030,AT1G33030,1:11962745-11966276,control,hy5,NOTEST,0,0.844548,inf,0,1,1,no
AT1G33040,AT1G33040,NACA5,1:11966469-11972578,control,hy5,OK,11.3852,21.719,0.931797,1.63904,0.0779,0.210001,no
AT1G33050,AT1G33050,AT1G33050,1:11966469-11972578,control,hy5,OK,1.01292,6.51991,2.68634,1.50973,0.044,0.146114,no
AT1G33055,"AT1G33055,CUFF","AT1G33050,AT1G33055",1:11966469-11972578,control,hy5,OK,14.5705,4.71374,-1.62811,-1.59774,0.0588,0.173496,no
AT1G33060,AT1G33060,ANAC014,1:11975339-11978521,control,hy5,NOTEST,1.74701,1.46012,-0.258798,0,1,1,no
AT1G33070,AT1G33070,AT1G33070,1:11982888-11985299,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33080,AT1G33080,AT1G33080,1:11985706-11990482,control,hy5,NOTEST,0.449346,0.362256,-0.310817,0,1,1,no
AT1G33090,AT1G33090,AT1G33090,1:11993297-11996712,control,hy5,NOTEST,0.314481,0,#NAME?,0,1,1,no
AT1G33100,AT1G33100,AT1G33100,1:11997682-12001308,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33102,AT1G33102,AT1G33102,1:12002332-12002877,control,hy5,NOTEST,3.07544,0,#NAME?,0,1,1,no
AT1G33110,AT1G33110,AT1G33110,1:12004926-12008833,control,hy5,OK,9.08063,8.9951,-0.0136532,-0.0243693,0.94825,0.956699,no
AT1G33120,AT1G33120,AT1G33120,1:12010900-12012524,control,hy5,OK,28.7188,26.2899,-0.127487,-0.368517,0.70275,0.800834,no
AT1G33130,AT1G33130,AT1G33130,1:12016650-12018654,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33135,AT1G33135,AT1G33135,1:12018682-12019195,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33140,AT1G33140,PGY2,1:12023274-12024783,control,hy5,OK,57.1353,18.9016,-1.59588,-4.61654,0.0002,0.00244234,yes
AT1G33160,AT1G33160,AT1G33160,1:12024805-12025328,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33170,AT1G33170,AT1G33170,1:12027083-12030539,control,hy5,NOTEST,3.83537,2.98768,-0.360341,0,1,1,no
AT1G33180,AT1G33180,AT1G33180,1:12030584-12030892,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33190,AT1G33190,AT1G33190,1:12033886-12034755,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33200,AT1G33200,AT1G33200,1:12041778-12044690,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33220,AT1G33220,AT1G33220,1:12044871-12045879,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33230,AT1G33230,AT1G33230,1:12046640-12050066,control,hy5,OK,4.06674,8.48093,1.06035,1.48217,0.15345,0.308857,no
AT1G33240,AT1G33240,AT-GTL1,1:12051470-12054546,control,hy5,OK,3.78347,9.37377,1.30892,2.31266,0.0051,0.0347973,yes
AT1G33250,AT1G33250,AT1G33250,1:12057249-12059485,control,hy5,OK,6.03034,1.56455,-1.94649,-2.11523,0.04825,0.15464,no
AT1G33260,AT1G33260,AT1G33260,1:12064508-12066376,control,hy5,NOTEST,0.341891,1.76837,2.37082,0,1,1,no
AT1G33265,AT1G33265,AT1G33265,1:12066594-12070374,control,hy5,OK,5.87689,7.71594,0.392788,0.420441,0.64575,0.755224,no
AT1G33270,AT1G33270,AT1G33270,1:12066594-12070374,control,hy5,NOTEST,0,1.88664,inf,0,1,1,no
AT1G33280,AT1G33280,ANAC015,1:12072740-12073839,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33290,AT1G33290,AT1G33290,1:12074098-12076104,control,hy5,OK,6.24859,12.9895,1.05574,1.07036,0.10115,0.243628,no
AT1G33300,AT1G33300,AT1G33300,1:12080512-12080824,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33320,AT1G33320,AT1G33320,1:12081008-12083462,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33330,AT1G33330,AT1G33330,1:12084950-12086528,control,hy5,NOTEST,2.97566,1.99196,-0.57902,0,1,1,no
AT1G33340,AT1G33340,AT1G33340,1:12087579-12088958,control,hy5,NOTEST,0.405406,0,#NAME?,0,1,1,no
AT1G33350,AT1G33350,AT1G33350,1:12089402-12091687,control,hy5,NOTEST,1.13952,0,#NAME?,0,1,1,no
AT1G33360,AT1G33360,AT1G33360,1:12091876-12096025,control,hy5,NOTEST,1.52709,3.89612,1.35125,0,1,1,no
AT1G33370,AT1G33370,AT1G33370,1:12097278-12097347,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33380,AT1G33380,AT1G33380,1:12099095-12099378,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G33390,AT1G33390,ATFAS4,1:12099481-12104601,control,hy5,NOTEST,0.145537,0.774808,2.41245,0,1,1,no
