test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
AT3G13250,AT3G13250,AT3G13250,3:4276746-4281476,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13260,AT3G13260,AT3G13260,3:4284052-4285300,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13270,AT3G13270,AT3G13270,3:4285850-4288332,control,hy5,NOTEST,0,0.35554,inf,0,1,1,no
AT3G13275,AT3G13275,AT3G13275,3:4289193-4289842,control,hy5,OK,10.3134,3.28163,-1.65204,-1.50792,0.12465,0.27353,no
AT3G13277,AT3G13277,AT3G13277,3:4290081-4291595,control,hy5,NOTEST,0.885432,0.819007,-0.112505,0,1,1,no
AT3G13280,AT3G13280,AT3G13280,3:4295326-4297000,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13290,AT3G13290,VCR,3:4297380-4303508,control,hy5,NOTEST,1.24989,1.50313,0.266171,0,1,1,no
AT3G13300,AT3G13300,VCS,3:4303873-4310213,control,hy5,OK,3.07687,6.2601,1.02472,2.02795,0.00765,0.0473666,yes
AT3G13310,AT3G13310,AT3G13310,3:4310607-4311441,control,hy5,OK,15.3012,11.191,-0.451309,-0.804476,0.48775,0.627021,no
AT3G13320,AT3G13320,CAX2,3:4314528-4318351,control,hy5,NOTEST,2.05741,2.02752,-0.0211175,0,1,1,no
AT3G13330,AT3G13330,PA200,3:4319646-4330061,control,hy5,NOTEST,1.23258,3.689,1.58155,0,1,1,no
AT3G13335,AT3G13335,AT3G13335,3:4330771-4330843,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13340,AT3G13340,AT3G13340,3:4331530-4335073,control,hy5,OK,4.93806,7.10886,0.525673,0.79095,0.25375,0.41248,no
AT3G13350,AT3G13350,AT3G13350,3:4335474-4337986,control,hy5,NOTEST,3.16365,2.91723,-0.116989,0,1,1,no
AT3G13360,AT3G13360,WIP3,3:4338358-4340412,control,hy5,OK,2.17065,8.70156,2.00314,2.07644,0.02585,0.105635,no
AT3G13370,AT3G13370,AT3G13370,3:4341663-4342230,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13380,AT3G13380,BRL3,3:4346556-4350923,control,hy5,NOTEST,0.37739,0.263762,-0.51682,0,1,1,no
AT3G13390,AT3G13390,sks11,3:4351044-4353393,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13400,AT3G13400,sks13,3:4355137-4357428,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13403,AT3G13403,AT3G13403,3:4358178-4359007,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13404,AT3G13404,AT3G13404,3:4358178-4359007,control,hy5,NOTEST,0,3.00101,inf,0,1,1,no
AT3G13405,AT3G13405,MIR169A,3:4359011-4359202,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13410,AT3G13410,AT3G13410,3:4361856-4364262,control,hy5,OK,19.7964,20.779,0.0698918,0.223052,0.84145,0.897042,no
AT3G13420,AT3G13420,AT3G13420,3:4364526-4366791,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13430,AT3G13430,AT3G13430,3:4367180-4368879,control,hy5,NOTEST,1.07241,3.18709,1.57139,0,1,1,no
AT3G13432,AT3G13432,AT3G13432,3:4371469-4371987,control,hy5,NOTEST,7.40981,10.1711,0.456967,0,1,1,no
AT3G13433,AT3G13433,AT3G13433,3:4374235-4374712,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13435,AT3G13435,AT3G13435,3:4375424-4376069,control,hy5,OK,58.3263,11.2014,-2.38046,-3.64783,0.1435,0.295659,no
AT3G13437,AT3G13437,AT3G13437,3:4376360-4376959,control,hy5,NOTEST,1.54254,0,#NAME?,0,1,1,no
AT3G13438,AT3G13438,SADHU7-1,3:4377060-4379575,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13440,AT3G13440,AT3G13440,3:4377060-4379575,control,hy5,NOTEST,2.96699,2.32843,-0.34964,0,1,1,no
AT3G13445,AT3G13445,TFIID-1,3:4379792-4384436,control,hy5,NOTEST,1.75743,2.67345,0.605234,0,1,1,no
AT3G13450,AT3G13450,DIN4,3:4379792-4384436,control,hy5,OK,6.42784,6.68703,0.0570307,0.0629886,0.9282,0.948033,no
AT3G13460,"AT3G13460,CUFF",ECT2,3:4384713-4388525,control,hy5,OK,49.1989,30.6165,-0.684317,-3.16876,5.00E-05,0.000721121,yes
AT3G13470,AT3G13470,AT3G13470,3:4389255-4392801,control,hy5,OK,10.8551,17.1478,0.659643,1.71584,0.02545,0.104614,no
AT3G13480,AT3G13480,AT3G13480,3:4392955-4393961,control,hy5,OK,5.70583,2.40164,-1.24842,-1.02074,0.2602,0.417688,no
AT3G13490,AT3G13490,OVA5,3:4395724-4399325,control,hy5,OK,2.8763,7.02437,1.28815,1.8037,0.0324,0.122029,no
AT3G13500,AT3G13500,AT3G13500,3:4399973-4400306,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13510,AT3G13510,AT3G13510,3:4403499-4406091,control,hy5,OK,8.54774,6.33908,-0.43127,-0.81543,0.3129,0.467896,no
AT3G13520,AT3G13520,AGP12,3:4408924-4409440,control,hy5,OK,235.462,99.9154,-1.23671,-7.05152,5.00E-05,0.000721121,yes
AT3G13525,AT3G13525,AT3G13525,3:4411167-4411253,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13530,AT3G13530,MAPKKK7,3:4411687-4419320,control,hy5,NOTEST,0.487492,1.42406,1.54656,0,1,1,no
AT3G13540,AT3G13540,ATMYB5,3:4420172-4421701,control,hy5,NOTEST,0.547352,1.5328,1.48563,0,1,1,no
AT3G13550,AT3G13550,EMB144,3:4423348-4424883,control,hy5,OK,7.60652,5.38839,-0.497381,-0.417748,0.55055,0.680862,no
AT3G13560,AT3G13560,AT3G13560,3:4425226-4428179,control,hy5,NOTEST,3.8694,2.75359,-0.490795,0,1,1,no
AT3G13570,AT3G13570,At-SCL30A,3:4429297-4432159,control,hy5,OK,5.30463,4.70609,-0.172725,-0.187482,0.7961,0.867558,no
AT3G13580,AT3G13580,AT3G13580,3:4433046-4435305,control,hy5,OK,24.7114,22.0673,-0.163266,-0.35213,0.6405,0.751337,no
AT3G13590,AT3G13590,AT3G13590,3:4435315-4437334,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13594,AT3G13594,AT3G13594,3:4441075-4441270,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13600,AT3G13600,AT3G13600,3:4445101-4447383,control,hy5,NOTEST,0.295213,0.902101,1.61153,0,1,1,no
AT3G13610,AT3G13610,AT3G13610,3:4449373-4452624,control,hy5,NOTEST,1.52508,1.38099,-0.143183,0,1,1,no
AT3G13620,AT3G13620,AT3G13620,3:4449373-4452624,control,hy5,NOTEST,2.23923,1.17011,-0.936363,0,1,1,no
AT3G13624,AT3G13624,AT3G13624,3:4454218-4456010,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13630,AT3G13630,AT3G13630,3:4456953-4458134,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13640,AT3G13640,ATRLI1,3:4458460-4461733,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13650,AT3G13650,AT3G13650,3:4462891-4463872,control,hy5,OK,7.13761,1.38003,-2.37074,-1.45682,0.0438,0.145847,no
AT3G13660,AT3G13660,AT3G13660,3:4464907-4465586,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13662,AT3G13662,AT3G13662,3:4467089-4468498,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13670,AT3G13670,AT3G13670,3:4469221-4474378,control,hy5,OK,8.20714,12.0424,0.553172,1.43564,0.10505,0.249833,no
AT3G13672,AT3G13672,AT3G13672,3:4469221-4474378,control,hy5,NOTEST,3.12729,2.68547,-0.219737,0,1,1,no
AT3G13674,AT3G13674,AT3G13674,3:4474776-4475908,control,hy5,NOTEST,2.91958,3.95912,0.439421,0,1,1,no
AT3G13677,AT3G13677,AT3G13677,3:4476067-4477092,control,hy5,NOTEST,0.0029757,0,#NAME?,0,1,1,no
AT3G13680,AT3G13680,AT3G13680,3:4477288-4478721,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13682,AT3G13682,LDL2,3:4479192-4481509,control,hy5,NOTEST,0.608965,0.254216,-1.2603,0,1,1,no
AT3G13686,AT3G13686,AT3G13686,3:4483847-4484060,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13690,AT3G13690,AT3G13690,3:4485734-4490231,control,hy5,OK,2.44252,8.97667,1.87781,3.02435,0.00245,0.019706,yes
AT3G13700,"AT3G13700,AT3G13710,CUFF","AT3G13700,PRA1.F4",3:4490627-4493831,control,hy5,LOWDATA,1.80001,3.02033,0.746702,0,1,1,no
AT3G13710,AT3G13710,PRA1.F4,3:4490627-4493831,control,hy5,NOTEST,0.000192762,0.000192489,-0.00203861,0,1,1,no
AT3G13720,AT3G13720,PRA1.F3,3:4495018-4495956,control,hy5,OK,26.5005,11.5932,-1.19274,-2.71839,0.0442,0.146603,no
AT3G13724,AT3G13724,MIR823A,3:4496821-4496918,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13730,AT3G13730,CYP90D1,3:4497975-4500920,control,hy5,NOTEST,0.276581,0.651427,1.2359,0,1,1,no
AT3G13740,AT3G13740,AT3G13740,3:4504269-4506311,control,hy5,OK,2.13195,8.62229,2.0159,1.38223,0.08525,0.220711,no
AT3G13750,AT3G13750,BGAL1,3:4510964-4516298,control,hy5,OK,31.3457,36.1655,0.20635,1.12697,0.16705,0.324442,no
AT3G13760,AT3G13760,AT3G13760,3:4517516-4519475,control,hy5,NOTEST,0.376243,0.77391,1.0405,0,1,1,no
AT3G13770,AT3G13770,AT3G13770,3:4519646-4524394,control,hy5,NOTEST,1.11338,0,#NAME?,0,1,1,no
AT3G13772,AT3G13772,AtTMN7,3:4519646-4524394,control,hy5,OK,9.74955,9.26051,-0.0742431,-0.146269,0.84625,0.90108,no
AT3G13780,AT3G13780,AT3G13780,3:4525071-4526214,control,hy5,NOTEST,0,1.91796,inf,0,1,1,no
AT3G13782,AT3G13782,NFA04,3:4526659-4528398,control,hy5,NOTEST,0,1.75522,inf,0,1,1,no
AT3G13784,AT3G13784,AtcwINV5,3:4528528-4530669,control,hy5,NOTEST,0.302354,0,#NAME?,0,1,1,no
AT3G13790,AT3G13790,ATCWINV1,3:4532910-4535867,control,hy5,OK,5.27236,6.79765,0.366588,0.582234,0.47495,0.615676,no
AT3G13800,AT3G13800,AT3G13800,3:4538766-4541487,control,hy5,NOTEST,2.35185,2.25782,-0.0588676,0,1,1,no
AT3G13810,AT3G13810,AtIDD11,3:4544363-4547513,control,hy5,NOTEST,0.292751,0.0251632,-3.54029,0,1,1,no
AT3G13820,AT3G13820,AT3G13820,3:4549615-4550863,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13825,AT3G13825,AT3G13825,3:4552523-4553382,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13830,AT3G13830,AT3G13830,3:4553942-4555076,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13840,AT3G13840,AT3G13840,3:4555304-4556837,control,hy5,NOTEST,0,0.502921,inf,0,1,1,no
AT3G13845,AT3G13845,AT3G13845,3:4557320-4558579,control,hy5,OK,10.1353,5.26769,-0.944141,-0.840384,0.4973,0.634584,no
AT3G13850,AT3G13850,LBD22,3:4559907-4565279,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13860,AT3G13860,HSP60-3A,3:4559907-4565279,control,hy5,NOTEST,2.88753,4.29215,0.571862,0,1,1,no
AT3G13870,AT3G13870,RHD3,3:4565411-4571260,control,hy5,OK,6.25802,20.641,1.72174,3.894,5.00E-05,0.000721121,yes
AT3G13882,AT3G13882,AT3G13882,3:4572179-4576048,control,hy5,OK,17.0637,10.9863,-0.63522,-0.737089,0.26205,0.41921,no
AT3G13890,AT3G13890,MYB26,3:4576743-4578027,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13898,AT3G13898,AT3G13898,3:4584010-4584487,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13900,AT3G13900,AT3G13900,3:4586150-4590681,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13910,AT3G13910,AT3G13910,3:4590918-4591483,control,hy5,NOTEST,2.28724,0,#NAME?,0,1,1,no
AT3G13920,"AT3G13920,CUFF",TIF4A1,3:4592255-4594999,control,hy5,OK,113.363,63.461,-0.83701,-4.27031,5.00E-05,0.000721121,yes
AT3G13930,AT3G13930,AT3G13930,3:4595875-4600469,control,hy5,OK,12.1258,13.6035,0.165897,0.428003,0.56955,0.696045,no
AT3G13940,AT3G13940,AT3G13940,3:4600491-4602486,control,hy5,NOTEST,0,1.92168,inf,0,1,1,no
AT3G13950,AT3G13950,AT3G13950,3:4604148-4605425,control,hy5,NOTEST,0.732298,6.1469,3.06936,0,1,1,no
AT3G13960,AT3G13960,AtGRF5,3:4608382-4610399,control,hy5,NOTEST,0.6361,1.35092,1.08662,0,1,1,no
AT3G13965,AT3G13965,AT3G13965,3:4612140-4612770,control,hy5,NOTEST,6.32945,0,#NAME?,0,1,1,no
AT3G13970,AT3G13970,APG12,3:4613505-4614848,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G13980,AT3G13980,AT3G13980,3:4619037-4620262,control,hy5,NOTEST,3.3077,1.73075,-0.934433,0,1,1,no
AT3G13990,AT3G13990,AT3G13990,3:4625569-4630613,control,hy5,NOTEST,1.80842,3.08373,0.769945,0,1,1,no
AT3G14000,AT3G14000,ATBRXL2,3:4630868-4633916,control,hy5,NOTEST,0,2.54429,inf,0,1,1,no
AT3G14010,AT3G14010,CID4,3:4636253-4640981,control,hy5,NOTEST,1.45953,0.768397,-0.925578,0,1,1,no
AT3G14020,AT3G14020,NF-YA6,3:4642279-4644301,control,hy5,NOTEST,0.994965,0,#NAME?,0,1,1,no
AT3G14025,AT3G14025,AT3G14025,3:4644897-4645705,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14030,AT3G14030,AT3G14030,3:4646271-4647124,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14040,AT3G14040,AT3G14040,3:4648347-4650319,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14050,AT3G14050,AT-RSH2,3:4650756-4653914,control,hy5,NOTEST,2.42466,5.42913,1.16294,0,1,1,no
AT3G14060,AT3G14060,AT3G14060,3:4657045-4657601,control,hy5,NOTEST,6.29066,4.40431,-0.514295,0,1,1,no
AT3G14067,AT3G14067,AT3G14067,3:4658197-4660784,control,hy5,OK,39.5599,29.4762,-0.424488,-1.92884,0.00855,0.0508682,no
AT3G14070,AT3G14070,CAX9,3:4661142-4663074,control,hy5,NOTEST,0,0.817992,inf,0,1,1,no
AT3G14075,AT3G14075,AT3G14075,3:4663568-4667079,control,hy5,NOTEST,1.42446,1.71244,0.265641,0,1,1,no
AT3G14080,AT3G14080,AT3G14080,3:4667364-4669194,control,hy5,OK,17.028,8.93713,-0.930026,-1.03052,0.1152,0.263474,no
AT3G14090,AT3G14090,ATEXO70D3,3:4669252-4671575,control,hy5,NOTEST,1.20103,1.70023,0.501455,0,1,1,no
AT3G14100,AT3G14100,AT3G14100,3:4672918-4677689,control,hy5,OK,16.1031,13.4603,-0.258628,-0.595447,0.4092,0.557667,no
AT3G14110,AT3G14110,FLU,3:4672918-4677689,control,hy5,OK,25.6142,24.3575,-0.0725785,-0.130176,0.81895,0.882111,no
AT3G14120,AT3G14120,AT3G14120,3:4677812-4688309,control,hy5,NOTEST,1.54671,1.96976,0.348822,0,1,1,no
AT3G14130,AT3G14130,AT3G14130,3:4677812-4688309,control,hy5,NOTEST,0.814964,1.47523,0.856131,0,1,1,no
AT3G14140,AT3G14140,AT3G14140,3:4688545-4690404,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14150,AT3G14150,AT3G14150,3:4690449-4693001,control,hy5,NOTEST,0.880554,4.8043,2.44784,0,1,1,no
AT3G14160,AT3G14160,AT3G14160,3:4693360-4695604,control,hy5,NOTEST,0.279631,2.73098,3.28782,0,1,1,no
AT3G14170,AT3G14170,AT3G14170,3:4695964-4698120,control,hy5,NOTEST,0,0.593362,inf,0,1,1,no
AT3G14172,AT3G14172,AT3G14172,3:4698562-4705629,control,hy5,NOTEST,0,0.549125,inf,0,1,1,no
AT3G14180,AT3G14180,AT3G14180,3:4707112-4708848,control,hy5,OK,3.45485,8.22071,1.25064,1.7239,0.03435,0.12686,no
AT3G14185,AT3G14185,AT3G14185,3:4709271-4709814,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14190,AT3G14190,AT3G14190,3:4710482-4711969,control,hy5,NOTEST,1.8888,3.98147,1.07583,0,1,1,no
AT3G14200,AT3G14200,AT3G14200,3:4712573-4714653,control,hy5,NOTEST,1.37936,5.34153,1.95325,0,1,1,no
AT3G14205,AT3G14205,AT3G14205,3:4715706-4720951,control,hy5,NOTEST,0.309499,3.22,3.37905,0,1,1,no
AT3G14210,"AT3G14210,CUFF",ESM1,3:4729822-4731803,control,hy5,OK,0.100299,36.7727,8.51819,0.591034,0.3576,0.510623,no
AT3G14220,AT3G14220,AT3G14220,3:4732892-4734609,control,hy5,OK,17.8162,7.7614,-1.1988,-2.21119,0.0246,0.102073,no
AT3G14225,AT3G14225,GLIP4,3:4734615-4735993,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14230,AT3G14230,RAP2.2,3:4737145-4739141,control,hy5,OK,19.3043,15.9787,-0.272769,-0.613843,0.37365,0.525997,no
AT3G14240,AT3G14240,AT3G14240,3:4741472-4744117,control,hy5,OK,19.1737,9.22114,-1.05611,-3.16798,0.00125,0.0114778,yes
AT3G14250,AT3G14250,AT3G14250,3:4745925-4746958,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14260,AT3G14260,AT3G14260,3:4747768-4748819,control,hy5,NOTEST,0,2.05537,inf,0,1,1,no
AT3G14270,AT3G14270,FAB1B,3:4753924-4762395,control,hy5,NOTEST,0.974175,1.73215,0.830308,0,1,1,no
AT3G14280,AT3G14280,AT3G14280,3:4753924-4762395,control,hy5,NOTEST,1.76711,0.968961,-0.866882,0,1,1,no
AT3G14290,AT3G14290,PAE2,3:4764148-4766586,control,hy5,OK,18.1099,19.3001,0.0918248,0.234276,0.82585,0.88772,no
AT3G14300,AT3G14300,ATPMEPCRC,3:4766904-4769898,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14310,AT3G14310,ATPME3,3:4771901-4775119,control,hy5,OK,34.3416,41.027,0.256614,1.19845,0.1663,0.323888,no
AT3G14320,AT3G14320,AT3G14320,3:4777730-4778345,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14330,AT3G14330,AT3G14330,3:4779687-4782452,control,hy5,NOTEST,3.07028,1.91844,-0.678435,0,1,1,no
AT3G14340,AT3G14340,AT3G14340,3:4782756-4787236,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14350,AT3G14350,SRF7,3:4782756-4787236,control,hy5,OK,9.27989,9.95911,0.101909,0.211139,0.75675,0.839439,no
AT3G14360,AT3G14360,AT3G14360,3:4791588-4794417,control,hy5,NOTEST,0,1.16128,inf,0,1,1,no
AT3G14362,AT3G14362,DVL19,3:4791588-4794417,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14370,AT3G14370,WAG2,3:4797844-4799504,control,hy5,NOTEST,0.989917,3.7911,1.93724,0,1,1,no
AT3G14380,AT3G14380,AT3G14380,3:4802951-4803811,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14385,AT3G14385,MIR169F,3:4805683-4805850,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14390,AT3G14390,AT3G14390,3:4806724-4809433,control,hy5,OK,3.52728,10.1154,1.51993,2.338,0.02635,0.106637,no
AT3G14395,AT3G14395,AT3G14395,3:4810922-4811481,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14400,AT3G14400,UBP25,3:4811531-4815515,control,hy5,NOTEST,1.46605,3.66022,1.32,0,1,1,no
AT3G14410,AT3G14410,AT3G14410,3:4815810-4817980,control,hy5,NOTEST,2.79304,3.70706,0.408439,0,1,1,no
AT3G14415,"AT3G14415,CUFF",AT3G14415,3:4818297-4821006,control,hy5,OK,65.4834,79.5582,0.28088,1.46442,0.03525,0.128706,no
AT3G14420,AT3G14420,AT3G14420,3:4821522-4824178,control,hy5,OK,136.966,150.469,0.135651,0.844311,0.1994,0.362235,no
AT3G14430,AT3G14430,AT3G14430,3:4824195-4824837,control,hy5,OK,57.154,19.1253,-1.57937,-3.87045,0.04695,0.152106,no
AT3G14431,AT3G14431,AT3G14431,3:4825201-4825357,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14440,AT3G14440,NCED3,3:4831287-4833599,control,hy5,NOTEST,0.694541,0,#NAME?,0,1,1,no
AT3G14450,AT3G14450,CID9,3:4849787-4851601,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14452,AT3G14452,AT3G14452,3:4851695-4851812,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14460,AT3G14460,AT3G14460,3:4851989-4856264,control,hy5,NOTEST,0,0.404259,inf,0,1,1,no
AT3G14470,AT3G14470,AT3G14470,3:4857939-4861247,control,hy5,NOTEST,0.123685,0.651828,2.39782,0,1,1,no
AT3G14475,AT3G14475,AT3G14475,3:4857939-4861247,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14480,AT3G14480,AT3G14480,3:4862152-4862680,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14490,AT3G14490,AT3G14490,3:4863630-4865949,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14500,AT3G14500,AT3G14500,3:4866405-4866822,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14510,AT3G14510,AT3G14510,3:4867377-4868414,control,hy5,NOTEST,0,0.705427,inf,0,1,1,no
AT3G14515,AT3G14515,AT3G14515,3:4869123-4869815,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14517,AT3G14517,AT3G14517,3:4869840-4872139,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14520,AT3G14520,AT3G14520,3:4875747-4878336,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14530,AT3G14530,AT3G14530,3:4879111-4880448,control,hy5,NOTEST,0.946926,1.85723,0.971832,0,1,1,no
AT3G14540,AT3G14540,AT3G14540,3:4881438-4883936,control,hy5,NOTEST,0,1.91848,inf,0,1,1,no
AT3G14550,AT3G14550,GGPS3,3:4884565-4885982,control,hy5,NOTEST,0,0.586721,inf,0,1,1,no
AT3G14560,AT3G14560,AT3G14560,3:4889071-4890159,control,hy5,OK,6.642,11.3621,0.774535,1.33414,0.3047,0.459487,no
AT3G14570,AT3G14570,atgsl4,3:4892642-4902628,control,hy5,NOTEST,0.0777192,0.836346,3.42776,0,1,1,no
AT3G14580,AT3G14580,AT3G14580,3:4903011-4904229,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14590,AT3G14590,NTMC2TYPE6.2,3:4904269-4907993,control,hy5,NOTEST,0,0.755341,inf,0,1,1,no
AT3G14595,AT3G14595,AT3G14595,3:4908947-4910476,control,hy5,OK,22.6605,23.9938,0.0824819,0.196053,0.834,0.893459,no
AT3G14600,AT3G14600,AT3G14600,3:4910696-4912173,control,hy5,OK,45.2681,26.7565,-0.758607,-2.10671,0.01535,0.076068,no
AT3G14610,AT3G14610,CYP72A7,3:4912465-4914652,control,hy5,NOTEST,0.345332,4.29752,3.63745,0,1,1,no
AT3G14620,AT3G14620,CYP72A8,3:4914913-4917078,control,hy5,OK,3.18281,6.23516,0.970126,1.29775,0.114,0.261406,no
AT3G14630,AT3G14630,CYP72A9,3:4917497-4919409,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14640,AT3G14640,CYP72A10,3:4919855-4921787,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14650,AT3G14650,CYP72A11,3:4922130-4924694,control,hy5,OK,8.72363,8.88275,0.0260776,0.0553889,0.9517,0.958922,no
AT3G14660,AT3G14660,CYP72A13,3:4924776-4927434,control,hy5,OK,14.1564,24.071,0.765842,2.38583,0.00295,0.0227855,yes
AT3G14670,AT3G14670,AT3G14670,3:4927846-4929018,control,hy5,NOTEST,0,1.08779,inf,0,1,1,no
AT3G14680,AT3G14680,CYP72A14,3:4934419-4936563,control,hy5,NOTEST,2.42593,1.06729,-1.18459,0,1,1,no
AT3G14690,AT3G14690,CYP72A15,3:4937316-4939465,control,hy5,OK,6.84865,8.59903,0.328353,0.594152,0.41945,0.567108,no
AT3G14700,AT3G14700,AT3G14700,3:4940317-4941398,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14710,AT3G14710,AT3G14710,3:4941544-4943055,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14720,AT3G14720,ATMPK19,3:4945600-4949042,control,hy5,NOTEST,2.39506,4.26317,0.831863,0,1,1,no
AT3G14730,AT3G14730,AT3G14730,3:4949384-4953423,control,hy5,NOTEST,0.271047,0,#NAME?,0,1,1,no
AT3G14735,AT3G14735,U6-1,3:4949384-4953423,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14740,AT3G14740,AT3G14740,3:4949384-4953423,control,hy5,OK,4.79928,5.19103,0.113201,0.0977211,0.9032,0.938543,no
AT3G14750,AT3G14750,AT3G14750,3:4953575-4955656,control,hy5,NOTEST,0,1.58777,inf,0,1,1,no
AT3G14760,AT3G14760,AT3G14760,3:4956348-4957255,control,hy5,NOTEST,3.10513,0,#NAME?,0,1,1,no
AT3G14770,AT3G14770,SWEET2,3:4957333-4959704,control,hy5,OK,13.7919,2.72854,-2.33761,-3.14321,0.0143,0.0725847,no
AT3G14780,AT3G14780,AT3G14780,3:4961805-4963544,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14790,AT3G14790,RHM3,3:4964154-4967075,control,hy5,OK,5.09903,4.83804,-0.0757996,-0.133804,0.87835,0.922924,no
AT3G14800,AT3G14800,AT3G14800,3:4967159-4970274,control,hy5,NOTEST,0,3.91695,inf,0,1,1,no
AT3G14810,AT3G14810,MSL5,3:4970989-4974534,control,hy5,NOTEST,1.04091,1.13021,0.118752,0,1,1,no
AT3G14820,AT3G14820,AT3G14820,3:4978725-4980241,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14830,AT3G14830,AT3G14830,3:4982942-4985857,control,hy5,OK,3.2082,5.71843,0.833856,0.788464,0.2195,0.384286,no
AT3G14840,AT3G14840,AT3G14840,3:4988106-4994058,control,hy5,OK,10.991,9.2039,-0.256005,-0.203084,0.65345,0.760979,no
AT3G14850,AT3G14850,TBL41,3:4995596-4997693,control,hy5,NOTEST,4.09891,1.68752,-1.28034,0,1,1,no
AT3G14855,AT3G14855,AT3G14855,3:4998140-4998212,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14860,AT3G14860,AT3G14860,3:4998356-5001046,control,hy5,OK,4.15772,3.18993,-0.382268,-0.382979,0.56485,0.692101,no
AT3G14870,AT3G14870,AT3G14870,3:5002366-5005739,control,hy5,NOTEST,0.287201,0,#NAME?,0,1,1,no
AT3G14880,AT3G14880,AT3G14880,3:5006564-5007689,control,hy5,NOTEST,0,0,0,0,1,1,no
AT3G14890,AT3G14890,AT3G14890,3:5008741-5013265,control,hy5,NOTEST,1.21108,3.23523,1.41758,0,1,1,no
AT3G14900,AT3G14900,AT3G14900,3:5013290-5015292,control,hy5,NOTEST,0.80744,3.68852,2.19161,0,1,1,no
AT3G14910,AT3G14910,AT3G14910,3:5015425-5017805,control,hy5,NOTEST,0.242239,0.761507,1.65243,0,1,1,no
